transaction_id,customer_id,transaction_date,product,channel,amount,payment_status
TXN_00054041,CUST_005926,2025-08-27,Cloud,Partner,74.12,Successful
TXN_00054042,CUST_004138,2025-04-18,Mobile,Online,61.61,Successful
TXN_00054043,CUST_006396,2025-10-19,Mobile,Online,162.54,Successful
TXN_00054044,CUST_009342,2025-11-15,IoT,Direct Debit,47.08,Successful
TXN_00054045,CUST_000261,2025-04-16,Mobile,Bank Transfer,101.83,Successful
TXN_00054046,CUST_009015,2025-06-02,Cloud,Direct Debit,69.05,Successful
TXN_00054047,CUST_003681,2025-06-21,IoT,Direct Debit,46.88,Successful
TXN_00054048,CUST_008285,2025-12-29,IoT,Direct Debit,49.3,Successful
TXN_00054049,CUST_001079,2025-03-09,Mobile,Partner,37.39,Successful
TXN_00054050,CUST_008912,2025-02-01,Cloud,Direct Debit,221.14,Successful
TXN_00054051,CUST_004481,2025-09-07,Broadband,Online,56.68,Successful
TXN_00054052,CUST_009167,2025-09-24,Cloud,Partner,123.14,Successful
TXN_00054053,CUST_004278,2025-03-03,IoT,Direct Debit,28.4,Successful
TXN_00054054,CUST_007464,2025-10-30,Security,Direct Debit,47.16,Successful
TXN_00054055,CUST_005962,2025-05-17,IoT,Online,151.9,Successful
TXN_00054056,CUST_002004,2025-08-19,Mobile,Bank Transfer,72.15,Successful
TXN_00054057,CUST_002494,2025-07-27,Mobile,Online,106.59,Successful
TXN_00054058,CUST_005386,2025-01-31,Broadband,Bank Transfer,41.55,Successful
TXN_00054059,CUST_004868,2025-12-28,Mobile,Direct Debit,105.55,Failed
TXN_00054060,CUST_006160,2025-01-03,Security,Online,87.17,Successful
TXN_00054061,CUST_008069,2025-04-28,Broadband,Online,138.31,Successful
TXN_00054062,CUST_007734,2025-10-24,Cloud,Bank Transfer,52.77,Successful
TXN_00054063,CUST_000587,2025-07-25,IoT,Online,32.86,Successful
TXN_00054064,CUST_004952,2025-12-05,Broadband,Online,37.18,Successful
TXN_00054065,CUST_001483,2025-10-28,Mobile,Bank Transfer,86.7,Successful
TXN_00054066,CUST_005129,2025-11-24,Security,Partner,70.92,Successful
TXN_00054067,CUST_005360,2025-03-16,Cloud,Direct Debit,66.16,Successful
TXN_00054068,CUST_009956,2025-07-31,Broadband,Partner,89.1,Successful
TXN_00054069,CUST_003884,2025-12-05,Security,Bank Transfer,41.61,Successful
TXN_00054070,CUST_004523,2025-04-20,Cloud,Direct Debit,81.02,Successful
TXN_00054071,CUST_005115,2025-10-02,Broadband,Online,184.05,Successful
TXN_00054072,CUST_001301,2025-04-06,Broadband,Direct Debit,148.16,Successful
TXN_00054073,CUST_000600,2025-07-22,IoT,Online,55.58,Successful
TXN_00054074,CUST_007097,2025-10-15,Broadband,Bank Transfer,67.09,Successful
TXN_00054075,CUST_003007,2025-12-06,Mobile,Online,68.25,Successful
TXN_00054076,CUST_003626,2025-10-29,Broadband,Bank Transfer,119.99,Successful
TXN_00054077,CUST_009923,2025-05-21,IoT,Online,65.33,Successful
TXN_00054078,CUST_002486,2025-08-23,Security,Direct Debit,94.06,Successful
TXN_00054079,CUST_009042,2025-06-24,Security,Direct Debit,18.95,Successful
TXN_00054080,CUST_006285,2025-12-29,Security,Bank Transfer,106.6,Successful
TXN_00054081,CUST_002652,2025-05-20,IoT,Partner,54.89,Successful
TXN_00054082,CUST_009544,2025-12-16,Broadband,Online,56.33,Successful
TXN_00054083,CUST_006223,2025-09-30,Mobile,Online,247.24,Successful
TXN_00054084,CUST_003129,2025-01-08,Broadband,Online,53.73,Successful
TXN_00054085,CUST_004514,2025-02-06,Mobile,Direct Debit,88.51,Successful
TXN_00054086,CUST_003723,2025-07-23,Mobile,Online,58.58,Successful
TXN_00054087,CUST_008455,2025-01-17,Mobile,Bank Transfer,81.33,Successful
TXN_00054088,CUST_004655,2025-10-25,Security,Direct Debit,58.7,Successful
TXN_00054089,CUST_000369,2025-07-31,Mobile,Online,205.52,Successful
TXN_00054090,CUST_006880,2025-11-11,Cloud,Online,96.36,Successful
TXN_00054091,CUST_007570,2025-08-03,Broadband,Online,44.55,Successful
TXN_00054092,CUST_003960,2025-03-22,Mobile,Direct Debit,122.49,Successful
TXN_00054093,CUST_009219,2025-05-16,Mobile,Direct Debit,20.6,Successful
TXN_00054094,CUST_004251,2025-09-03,Cloud,Online,29.64,Successful
TXN_00054095,CUST_002642,2025-08-14,Mobile,Bank Transfer,22.71,Successful
TXN_00054096,CUST_007010,2025-05-26,Broadband,Direct Debit,50.74,Successful
TXN_00054097,CUST_001277,2025-09-26,IoT,Partner,55.8,Successful
TXN_00054098,CUST_009852,2025-12-21,Mobile,Online,38.08,Successful
TXN_00054099,CUST_006834,2025-03-26,Broadband,Partner,78.16,Successful
TXN_00054100,CUST_003166,2025-03-11,Mobile,Bank Transfer,28.27,Successful
TXN_00054101,CUST_000818,2025-12-17,Mobile,Direct Debit,99.12,Successful
TXN_00054102,CUST_005854,2025-06-30,Mobile,Bank Transfer,146.32,Successful
TXN_00054103,CUST_005866,2025-03-30,Mobile,Online,45.32,Successful
TXN_00054104,CUST_007945,2025-08-19,Mobile,Online,132.45,Successful
TXN_00054105,CUST_002836,2025-11-28,Security,Direct Debit,19.85,Successful
TXN_00054106,CUST_002122,2025-07-26,Cloud,Partner,28.32,Successful
TXN_00054107,CUST_004128,2025-07-01,Mobile,Direct Debit,41.81,Successful
TXN_00054108,CUST_008184,2025-10-08,Cloud,Direct Debit,70.14,Successful
TXN_00054109,CUST_009081,2025-07-10,Mobile,Direct Debit,329.02,Successful
TXN_00054110,CUST_003550,2025-07-31,IoT,Direct Debit,34.01,Successful
TXN_00054111,CUST_000477,2025-05-06,Security,Partner,89.77,Successful
TXN_00054112,CUST_001111,2025-08-11,Broadband,Online,42.52,Successful
TXN_00054113,CUST_005445,2025-10-30,Mobile,Bank Transfer,66.6,Successful
TXN_00054114,CUST_000250,2025-11-02,IoT,Bank Transfer,43.48,Successful
TXN_00054115,CUST_007239,2025-06-20,Security,Direct Debit,112.77,Successful
TXN_00054116,CUST_000331,2025-02-11,Broadband,Direct Debit,71.44,Successful
TXN_00054117,CUST_004237,2025-05-22,Mobile,Bank Transfer,34.33,Successful
TXN_00054118,CUST_007977,2025-10-14,IoT,Online,158.21,Successful
TXN_00054119,CUST_004679,2025-10-15,Mobile,Partner,45.91,Successful
TXN_00054120,CUST_006750,2025-06-30,Mobile,Direct Debit,26.26,Successful
TXN_00054121,CUST_003339,2025-11-18,Broadband,Online,77.72,Successful
TXN_00054122,CUST_007935,2025-09-09,Broadband,Online,84.07,Successful
TXN_00054123,CUST_004267,2025-03-27,Broadband,Direct Debit,45.54,Successful
TXN_00054124,CUST_007530,2025-08-16,Broadband,Direct Debit,28.03,Successful
TXN_00054125,CUST_009522,2025-11-01,Cloud,Direct Debit,266.41,Successful
TXN_00054126,CUST_003810,2025-05-08,Security,Online,69.23,Successful
TXN_00054127,CUST_002320,2025-11-22,Cloud,Direct Debit,115.84,Successful
TXN_00054128,CUST_009331,2025-04-25,Mobile,Direct Debit,128.05,Successful
TXN_00054129,CUST_006809,2025-04-10,Broadband,Online,81.2,Successful
TXN_00054130,CUST_008780,2025-02-28,Cloud,Direct Debit,103.33,Failed
TXN_00054131,CUST_003784,2025-07-03,Broadband,Online,79.58,Successful
TXN_00054132,CUST_003484,2025-03-07,Mobile,Bank Transfer,51.71,Successful
TXN_00054133,CUST_001241,2025-03-26,IoT,Online,15.36,Successful
TXN_00054134,CUST_007730,2025-03-26,Mobile,Direct Debit,99.69,Successful
TXN_00054135,CUST_008442,2025-03-02,Security,Direct Debit,37.71,Refunded
TXN_00054136,CUST_008197,2025-02-09,Mobile,Direct Debit,39.98,Successful
TXN_00054137,CUST_002912,2025-03-16,Mobile,Online,54.9,Successful
TXN_00054138,CUST_004885,2025-08-12,Security,Bank Transfer,68.93,Successful
TXN_00054139,CUST_004932,2025-04-25,Mobile,Direct Debit,93.13,Successful
TXN_00054140,CUST_001205,2025-05-07,Security,Direct Debit,60.77,Successful
TXN_00054141,CUST_000002,2025-03-08,Broadband,Partner,83.79,Successful
TXN_00054142,CUST_003341,2025-09-25,Broadband,Bank Transfer,31.17,Successful
TXN_00054143,CUST_005104,2025-04-14,Mobile,Direct Debit,55.11,Successful
TXN_00054144,CUST_009889,2025-12-29,IoT,Direct Debit,91.91,Successful
TXN_00054145,CUST_008738,2025-08-19,Security,Direct Debit,100.44,Successful
TXN_00054146,CUST_007160,2025-07-27,IoT,Direct Debit,86.58,Successful
TXN_00054147,CUST_009628,2025-05-11,IoT,Partner,31.73,Successful
TXN_00054148,CUST_007748,2025-05-26,Security,Direct Debit,48.15,Successful
TXN_00054149,CUST_005263,2025-01-16,IoT,Bank Transfer,28.94,Successful
TXN_00054150,CUST_009120,2025-04-16,Broadband,Bank Transfer,75.66,Successful
TXN_00054151,CUST_009199,2025-01-21,Broadband,Direct Debit,103.91,Successful
TXN_00054152,CUST_002028,2025-04-07,Security,Direct Debit,34.83,Successful
TXN_00054153,CUST_002827,2025-01-18,Mobile,Online,111.15,Successful
TXN_00054154,CUST_009685,2025-03-24,Security,Online,110.59,Successful
TXN_00054155,CUST_000058,2025-08-04,Security,Direct Debit,31.16,Successful
TXN_00054156,CUST_005182,2025-06-14,Mobile,Direct Debit,78.8,Successful
TXN_00054157,CUST_003829,2025-02-15,Mobile,Direct Debit,98.71,Refunded
TXN_00054158,CUST_007447,2025-03-12,Broadband,Online,190.2,Successful
TXN_00054159,CUST_009583,2025-01-06,Mobile,Online,76.41,Successful
TXN_00054160,CUST_003183,2025-03-06,Mobile,Partner,431.26,Successful
TXN_00054161,CUST_002205,2025-03-03,Mobile,Bank Transfer,51.42,Successful
TXN_00054162,CUST_003295,2025-01-07,Broadband,Direct Debit,109.35,Successful
TXN_00054163,CUST_007157,2025-01-11,Cloud,Partner,50.01,Successful
TXN_00054164,CUST_003596,2025-05-06,Broadband,Direct Debit,89.52,Successful
TXN_00054165,CUST_006424,2025-03-30,Broadband,Direct Debit,43.04,Successful
TXN_00054166,CUST_003481,2025-01-12,Mobile,Online,80.18,Failed
TXN_00054167,CUST_007405,2025-05-03,IoT,Bank Transfer,127.73,Successful
TXN_00054168,CUST_000626,2025-03-24,Mobile,Online,42.13,Successful
TXN_00054169,CUST_003427,2025-08-06,Cloud,Direct Debit,105.64,Successful
TXN_00054170,CUST_003096,2025-06-18,Cloud,Direct Debit,134.79,Successful
TXN_00054171,CUST_005980,2025-09-19,Mobile,Direct Debit,193.14,Successful
TXN_00054172,CUST_006474,2025-02-11,Mobile,Online,65.63,Successful
TXN_00054173,CUST_007272,2025-07-20,Mobile,Direct Debit,33.49,Successful
TXN_00054174,CUST_009020,2025-05-28,Mobile,Direct Debit,91.01,Successful
TXN_00054175,CUST_007963,2025-12-28,Cloud,Online,32.69,Successful
TXN_00054176,CUST_000417,2025-09-20,Broadband,Direct Debit,88.4,Successful
TXN_00054177,CUST_006777,2025-12-23,Broadband,Online,179.45,Successful
TXN_00054178,CUST_000167,2025-03-31,Mobile,Direct Debit,162.69,Successful
TXN_00054179,CUST_004136,2025-09-20,IoT,Online,61.39,Successful
TXN_00054180,CUST_005924,2025-01-03,Broadband,Online,81.45,Successful
TXN_00054181,CUST_003192,2025-05-13,Mobile,Direct Debit,122.72,Successful
TXN_00054182,CUST_006997,2025-01-01,Broadband,Direct Debit,108.18,Successful
TXN_00054183,CUST_007961,2025-09-25,Broadband,Bank Transfer,38.43,Successful
TXN_00054184,CUST_006083,2025-10-01,IoT,Direct Debit,130.17,Successful
TXN_00054185,CUST_005250,2025-01-16,Mobile,Direct Debit,51.82,Successful
TXN_00054186,CUST_009731,2025-09-05,IoT,Online,49.52,Successful
TXN_00054187,CUST_006524,2025-07-18,Mobile,Online,119.33,Successful
TXN_00054188,CUST_002289,2025-12-23,Cloud,Direct Debit,176.01,Failed
TXN_00054189,CUST_006565,2025-02-17,Security,Direct Debit,146.42,Successful
TXN_00054190,CUST_004813,2025-06-13,Mobile,Bank Transfer,16.44,Successful
TXN_00054191,CUST_000238,2025-10-15,Broadband,Direct Debit,236.67,Successful
TXN_00054192,CUST_009160,2025-08-28,Cloud,Partner,192.17,Successful
TXN_00054193,CUST_007958,2025-08-10,Cloud,Partner,173.87,Successful
TXN_00054194,CUST_006175,2025-09-03,IoT,Online,43.89,Failed
TXN_00054195,CUST_006730,2025-05-31,Mobile,Online,44.06,Successful
TXN_00054196,CUST_005772,2025-03-02,Broadband,Online,99.26,Successful
TXN_00054197,CUST_003432,2025-03-05,IoT,Direct Debit,25.01,Successful
TXN_00054198,CUST_009329,2025-03-13,Broadband,Direct Debit,206.3,Successful
TXN_00054199,CUST_005532,2025-02-17,Broadband,Direct Debit,73.33,Successful
TXN_00054200,CUST_003390,2025-09-20,Security,Partner,56.74,Successful
TXN_00054201,CUST_006848,2025-08-12,Mobile,Online,34.63,Successful
TXN_00054202,CUST_001572,2025-01-30,Mobile,Direct Debit,31.7,Successful
TXN_00054203,CUST_003196,2025-12-25,Broadband,Online,132.39,Successful
TXN_00054204,CUST_001293,2025-01-21,Mobile,Direct Debit,172.94,Successful
TXN_00054205,CUST_000851,2025-05-12,Broadband,Direct Debit,82.33,Successful
TXN_00054206,CUST_008219,2025-12-26,IoT,Bank Transfer,37.62,Successful
TXN_00054207,CUST_004371,2025-12-11,Cloud,Direct Debit,49.44,Successful
TXN_00054208,CUST_008570,2025-08-03,Broadband,Online,165.73,Failed
TXN_00054209,CUST_006375,2025-04-07,IoT,Online,51.93,Successful
TXN_00054210,CUST_002339,2025-04-13,Mobile,Direct Debit,47.89,Successful
TXN_00054211,CUST_002114,2025-05-25,Security,Direct Debit,129.14,Successful
TXN_00054212,CUST_004571,2025-08-16,Mobile,Online,71.24,Successful
TXN_00054213,CUST_000948,2025-03-26,Cloud,Direct Debit,88.69,Successful
TXN_00054214,CUST_005849,2025-11-06,Mobile,Bank Transfer,79.57,Successful
TXN_00054215,CUST_004594,2025-11-30,IoT,Direct Debit,125.14,Successful
TXN_00054216,CUST_001391,2025-05-30,Mobile,Online,35.64,Successful
TXN_00054217,CUST_005247,2025-11-20,Mobile,Direct Debit,36.98,Successful
TXN_00054218,CUST_008489,2025-10-23,Broadband,Partner,50.15,Successful
TXN_00054219,CUST_009088,2025-10-22,Mobile,Partner,47.96,Successful
TXN_00054220,CUST_004189,2025-09-05,Broadband,Direct Debit,35.87,Successful
TXN_00054221,CUST_000732,2025-09-19,Cloud,Direct Debit,23.72,Failed
TXN_00054222,CUST_008635,2025-04-07,Broadband,Online,14.12,Successful
TXN_00054223,CUST_005511,2025-01-10,Cloud,Direct Debit,86.13,Successful
TXN_00054224,CUST_007601,2025-05-22,Mobile,Direct Debit,52.74,Successful
TXN_00054225,CUST_000453,2025-02-21,Broadband,Direct Debit,25.21,Successful
TXN_00054226,CUST_002950,2025-09-19,Mobile,Online,11.51,Successful
TXN_00054227,CUST_002857,2025-04-15,Mobile,Online,78.78,Successful
TXN_00054228,CUST_007166,2025-11-22,IoT,Direct Debit,67.71,Successful
TXN_00054229,CUST_006812,2025-05-13,Security,Online,34.92,Successful
TXN_00054230,CUST_007408,2025-01-09,Broadband,Online,10.57,Successful
TXN_00054231,CUST_003972,2025-07-11,Broadband,Online,19.35,Successful
TXN_00054232,CUST_003113,2025-06-23,IoT,Direct Debit,70.75,Successful
TXN_00054233,CUST_001893,2025-08-16,Broadband,Direct Debit,67.53,Successful
TXN_00054234,CUST_002538,2025-05-20,Security,Bank Transfer,110.63,Failed
TXN_00054235,CUST_001643,2025-05-17,Broadband,Direct Debit,76.34,Successful
TXN_00054236,CUST_008235,2025-10-26,IoT,Bank Transfer,71.24,Successful
TXN_00054237,CUST_006777,2025-01-06,Broadband,Online,94.65,Failed
TXN_00054238,CUST_006780,2025-10-13,Mobile,Direct Debit,73.42,Successful
TXN_00054239,CUST_008860,2025-11-09,Broadband,Direct Debit,33.04,Successful
TXN_00054240,CUST_007396,2025-12-06,Cloud,Bank Transfer,121.7,Refunded
TXN_00054241,CUST_003206,2025-09-05,Broadband,Direct Debit,25.57,Successful
TXN_00054242,CUST_003131,2025-09-07,Broadband,Online,120.82,Failed
TXN_00054243,CUST_001273,2025-01-22,Mobile,Online,46.72,Successful
TXN_00054244,CUST_007222,2025-12-20,Broadband,Bank Transfer,113.05,Successful
TXN_00054245,CUST_008744,2025-03-19,Mobile,Online,72.4,Successful
TXN_00054246,CUST_007144,2025-12-31,Security,Direct Debit,83.3,Successful
TXN_00054247,CUST_004707,2025-08-02,Mobile,Direct Debit,45.17,Successful
TXN_00054248,CUST_003333,2025-08-19,Security,Direct Debit,37.77,Successful
TXN_00054249,CUST_004383,2025-02-05,Broadband,Online,262.65,Successful
TXN_00054250,CUST_002705,2025-01-13,Cloud,Online,210.0,Successful
TXN_00054251,CUST_001655,2025-07-31,Mobile,Direct Debit,27.79,Successful
TXN_00054252,CUST_004314,2025-04-09,Security,Online,156.05,Successful
TXN_00054253,CUST_002368,2025-07-05,Cloud,Online,128.59,Successful
TXN_00054254,CUST_007391,2025-04-08,Security,Direct Debit,79.97,Successful
TXN_00054255,CUST_009066,2025-07-22,Security,Direct Debit,119.26,Successful
TXN_00054256,CUST_001936,2025-10-12,Mobile,Partner,177.17,Successful
TXN_00054257,CUST_000061,2025-04-26,Mobile,Online,21.35,Successful
TXN_00054258,CUST_008743,2025-09-15,Cloud,Direct Debit,51.6,Successful
TXN_00054259,CUST_002940,2025-02-02,Mobile,Direct Debit,32.13,Successful
TXN_00054260,CUST_002553,2025-03-30,Mobile,Online,61.29,Successful
TXN_00054261,CUST_008554,2025-07-31,Security,Online,51.39,Successful
TXN_00054262,CUST_008397,2025-03-05,Mobile,Bank Transfer,309.86,Successful
TXN_00054263,CUST_005807,2025-10-17,Security,Online,38.42,Failed
TXN_00054264,CUST_001559,2025-04-27,Broadband,Bank Transfer,72.38,Successful
TXN_00054265,CUST_007056,2025-10-04,Cloud,Online,102.4,Successful
TXN_00054266,CUST_007395,2025-03-10,Security,Direct Debit,91.88,Successful
TXN_00054267,CUST_004434,2025-08-11,Cloud,Online,71.0,Successful
TXN_00054268,CUST_005614,2025-12-24,Security,Bank Transfer,160.84,Successful
TXN_00054269,CUST_005365,2025-03-21,Broadband,Online,53.26,Successful
TXN_00054270,CUST_006615,2025-02-19,Cloud,Direct Debit,144.13,Successful
TXN_00054271,CUST_005157,2025-03-10,Broadband,Direct Debit,79.77,Successful
TXN_00054272,CUST_009742,2025-07-01,Security,Online,205.41,Successful
TXN_00054273,CUST_000352,2025-11-11,Broadband,Direct Debit,40.16,Successful
TXN_00054274,CUST_000526,2025-07-20,Mobile,Online,159.44,Successful
TXN_00054275,CUST_001512,2025-03-22,Broadband,Direct Debit,11.59,Successful
TXN_00054276,CUST_001492,2025-09-29,Mobile,Online,40.14,Successful
TXN_00054277,CUST_004988,2025-08-01,Broadband,Online,266.76,Successful
TXN_00054278,CUST_000791,2025-06-16,IoT,Partner,136.68,Successful
TXN_00054279,CUST_001913,2025-08-23,Broadband,Bank Transfer,96.65,Successful
TXN_00054280,CUST_005197,2025-06-24,Cloud,Online,18.28,Successful
TXN_00054281,CUST_008997,2025-06-17,Mobile,Direct Debit,63.53,Successful
TXN_00054282,CUST_008029,2025-11-21,Security,Online,140.36,Successful
TXN_00054283,CUST_002168,2025-06-21,Security,Direct Debit,162.21,Successful
TXN_00054284,CUST_000549,2025-07-21,Security,Direct Debit,32.43,Successful
TXN_00054285,CUST_007390,2025-06-29,Mobile,Bank Transfer,141.88,Successful
TXN_00054286,CUST_007795,2025-06-23,Cloud,Bank Transfer,107.51,Successful
TXN_00054287,CUST_009291,2025-02-14,Broadband,Online,53.99,Successful
TXN_00054288,CUST_004331,2025-12-01,Broadband,Direct Debit,102.14,Successful
TXN_00054289,CUST_000585,2025-01-27,IoT,Online,59.38,Successful
TXN_00054290,CUST_009415,2025-10-07,Mobile,Online,42.66,Successful
TXN_00054291,CUST_002874,2025-10-03,Cloud,Direct Debit,133.2,Successful
TXN_00054292,CUST_003827,2025-02-12,Cloud,Direct Debit,16.52,Successful
TXN_00054293,CUST_004143,2025-09-16,Mobile,Direct Debit,93.19,Successful
TXN_00054294,CUST_009846,2025-01-17,Mobile,Bank Transfer,19.27,Successful
TXN_00054295,CUST_003612,2025-05-28,Broadband,Direct Debit,61.51,Successful
TXN_00054296,CUST_005566,2025-10-04,Broadband,Direct Debit,286.54,Successful
TXN_00054297,CUST_005043,2025-03-31,IoT,Direct Debit,61.62,Successful
TXN_00054298,CUST_009900,2025-06-10,Mobile,Online,65.27,Successful
TXN_00054299,CUST_009524,2025-02-16,IoT,Direct Debit,64.07,Successful
TXN_00054300,CUST_006319,2025-10-20,Mobile,Direct Debit,134.55,Successful
TXN_00054301,CUST_001059,2025-12-20,Cloud,Direct Debit,25.91,Successful
TXN_00054302,CUST_003464,2025-11-13,Broadband,Partner,73.18,Successful
TXN_00054303,CUST_006661,2025-07-11,Mobile,Bank Transfer,91.3,Successful
TXN_00054304,CUST_008035,2025-09-22,Broadband,Direct Debit,108.34,Successful
TXN_00054305,CUST_007519,2025-06-21,Mobile,Online,91.74,Successful
TXN_00054306,CUST_004870,2025-08-05,Security,Online,47.45,Successful
TXN_00054307,CUST_006706,2025-10-01,Mobile,Online,28.84,Successful
TXN_00054308,CUST_003089,2025-12-14,IoT,Direct Debit,242.54,Successful
TXN_00054309,CUST_006360,2025-11-22,Broadband,Online,33.43,Successful
TXN_00054310,CUST_004784,2025-08-05,Broadband,Online,111.5,Successful
TXN_00054311,CUST_006838,2025-07-19,IoT,Online,14.45,Successful
TXN_00054312,CUST_008720,2025-12-24,Broadband,Direct Debit,51.88,Successful
TXN_00054313,CUST_008201,2025-04-05,Broadband,Online,77.96,Successful
TXN_00054314,CUST_007324,2025-11-29,Broadband,Online,59.91,Successful
TXN_00054315,CUST_007679,2025-05-16,Cloud,Online,228.71,Successful
TXN_00054316,CUST_001738,2025-06-18,Mobile,Partner,20.08,Successful
TXN_00054317,CUST_001849,2025-04-25,Broadband,Bank Transfer,100.15,Successful
TXN_00054318,CUST_008386,2025-02-01,Security,Direct Debit,51.62,Successful
TXN_00054319,CUST_005410,2025-09-13,Broadband,Online,37.94,Successful
TXN_00054320,CUST_004315,2025-05-31,Broadband,Bank Transfer,50.0,Successful
TXN_00054321,CUST_006651,2025-07-28,Cloud,Direct Debit,133.35,Successful
TXN_00054322,CUST_000829,2025-09-21,Security,Direct Debit,100.55,Successful
TXN_00054323,CUST_001651,2025-10-31,Broadband,Online,46.82,Successful
TXN_00054324,CUST_001472,2025-05-02,Broadband,Bank Transfer,93.81,Successful
TXN_00054325,CUST_005662,2025-11-16,Security,Direct Debit,14.35,Successful
